taxonomic_id,level,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma,megaclass
421957,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Inachoididae,Stenorhynchinae,NA,Stenorhynchus,Stenorhynchus seticornis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
421978,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Pisinae,NA,Macrocoeloma,Macrocoeloma laevigatum,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
421986,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,Mithraculus cinctimanus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
421987,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,Mithraculus coryphe,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
421988,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,Mithraculus forceps,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
421990,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,Mithraculus sculptus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
421993,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithrax,Mithrax pilosus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
422051,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Carpiliidae,NA,NA,Carpilius,Carpilius corallinus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Carpilioidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
422070,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Menippidae,NA,NA,Menippe,Menippe mercenaria,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Eriphioidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
422075,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Eurypanopeus,Eurypanopeus abbreviatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
422081,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Hexapanopeus,Hexapanopeus paulensis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
422086,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Panopeus,Panopeus occidentalis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
422113,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Pseudorhombilidae,NA,NA,Nanoplax,Nanoplax xanthiformis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
422187,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Grapsidae,NA,NA,Goniopsis,Goniopsis cruentata,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
422190,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Sesarmidae,NA,NA,Aratus,Aratus pisonii,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
422371,Species,Animalia,NA,NA,NA,Gymnolaemata,NA,Cheilostomatida,Margarettidae,NA,NA,Margaretta,Margaretta buski,NA,NA,Bryozoa,NA,NA,NA,Flustrina,NA,Schizoporelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422489,Species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Camarodonta,Toxopneustidae,NA,NA,Lytechinus,Lytechinus williamsi,NA,NA,Echinodermata,Echinozoa,NA,Carinacea,NA,Echinidea,Odontophora,NA,Echinacea,NA,NA,NA,NA,NA,NA,NA,NA
422490,species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Camarodonta,Toxopneustidae,NA,NA,Tripneustes,Tripneustes ventricosus,NA,NA,Echinodermata,Echinozoa,NA,Carinacea,NA,Echinidea,Odontophora,NA,Echinacea,NA,NA,NA,NA,NA,NA,NA,NA
422493,species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Camarodonta,Echinometridae,NA,NA,Echinometra,Echinometra viridis,NA,NA,Echinodermata,Echinozoa,NA,Carinacea,NA,Echinidea,Odontophora,NA,Echinacea,NA,NA,NA,NA,NA,NA,NA,NA
422675,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Bemlos,Bemlos spinicarpus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
422677,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Lembos,Lembos unifasciatus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
423106,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Ampithoe,Ampithoe lacertosa,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
423136,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Anisogammaridae,NA,NA,Anisogammarus,Anisogammarus pugettensis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
423256,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella drepanochir,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
424100,Species,Animalia,NA,NA,NA,NA,NA,Sipuncula,Sipunculidae,NA,NA,Sipunculus,Sipunculus phalloides,NA,NA,Annelida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429079,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Conidae,NA,NA,Conus,Conus floridanus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Conoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430664,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Pocilloporidae,NA,NA,Madracis,Madracis auretenra,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430854,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella kroyeri,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
430922,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella tenuis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
430956,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Mayerella,Mayerella banksia,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
432297,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Ovulidae,Simniinae,NA,Cyphoma,Cyphoma gibbosum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cypraeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439056,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
439295,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Epialtinae,NA,Taliepus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
439869,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Varunidae,Cyclograpsinae,NA,Helograpsus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
441005,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Litocheiridae,NA,NA,Litocheira,Litocheira bispinosa,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Goneplacoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
441784,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hymenosomatidae,Hymenosomatinae,NA,Halicarcinus,Halicarcinus ovatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Hymenosomatoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
442085,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Majidae,Majinae,NA,Thersandrus,Thersandrus compressus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
446438,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Batillariidae,NA,NA,Lampanella,Lampanella minima,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446893,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Littorinidae,Lacuninae,NA,Lacuna,Lacuna turrita,NA,NA,Mollusca,NA,NA,NA,NA,NA,Littorinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450194,genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Omalacantha,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
458655,Species,Animalia,NA,NA,NA,Gastropoda,Patellogastropoda,NA,Eoacmaeidae,NA,NA,Eoacmaea,Eoacmaea pustulata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Lottioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458661,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Strombidae,NA,NA,Strombus,Strombus gigas,NA,NA,Mollusca,NA,NA,NA,NA,NA,Stromboidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468183,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Phoxocephalidae,Phoxocephalinae,NA,Birubius,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Haustorioidea,Haustoriidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
473085,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Bittiinae,NA,Cacozeliana,Cacozeliana granarium,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475010,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus colini,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
475011,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus lobeli,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
484702,Species,Chromista,Harosa,NA,NA,Globothalamea,Rotaliana,Rotaliida,Calcarinidae,NA,NA,Baculogypsina,Baculogypsina sphaerulata,Rhizaria,NA,Foraminifera,NA,NA,NA,NA,NA,Calcarinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488672,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Aora,Aora hircosa,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
488679,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Aoroides,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
489425,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Dexaminidae,Dexamininae,NA,Paradexamine,Paradexamine barnardi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Dexaminoidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
489427,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Dexaminidae,Dexamininae,NA,Paradexamine,Paradexamine churinga,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Dexaminoidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
491479,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Hyalidae,Hyalinae,NA,Protohyale,Protohyale (Protohyale) frequens,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Talitrida,Hyaloidea,Talitridira,NA,NA,NA,NA,NA,NA,Protohyale (Protohyale),NA,NA
491492,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Hyalidae,Hyalinae,NA,Protohyale,Protohyale (Boreohyale) rubra,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Talitrida,Hyaloidea,Talitridira,NA,NA,NA,NA,NA,NA,Protohyale (Boreohyale),NA,NA
494468,species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Plakobranchidae,NA,NA,Elysia,Elysia pratensis,NA,Sacoglossa,Mollusca,NA,NA,Euthyneura,NA,NA,Plakobranchoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
494795,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Dasycladales,Polyphysaceae,NA,NA,Acetabularia,Acetabularia acetabulum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495077,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera marina,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495081,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera muelleri,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495082,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera noltei,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505429,species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Limida,Limidae,NA,NA,Ctenoides,Ctenoides scabra,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Limoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505946,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Crenellinae,NA,Arcuatula,Arcuatula senhousia,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505948,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Crenellinae,NA,Arcuatula,Arcuatula papyria,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506596,Species,Animalia,NA,NA,NA,Bivalvia,Protobranchia,Nuculida,Nuculidae,NA,NA,Ennucula,Ennucula niponica,NA,NA,Mollusca,NA,NA,NA,NA,NA,Nuculoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506660,Species,Animalia,NA,NA,NA,Bivalvia,Protobranchia,Nuculida,Nuculidae,NA,NA,Nucula,Nucula pisum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Nuculoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507129,Species,Animalia,NA,NA,NA,Bivalvia,Protobranchia,Solemyida,Solemyidae,Solemyinae,NA,Solemya,Solemya pusilla,NA,NA,Mollusca,NA,NA,NA,NA,NA,Solemyoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507258,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Cardiida,Semelidae,NA,NA,Cumingia,Cumingia mutica,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Tellinoidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA,NA
510427,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Bullidae,NA,NA,Bulla,Bulla gouldiana,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Bulloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
511367,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Anachis,Anachis atkinsoni,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511520,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Mitrella,Mitrella lincolnensis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511560,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Mitrella,Mitrella tuberosa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511707,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Alia,Alia unifasciata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514452,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Palaemon,Palaemon intermedius,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514493,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Ancylomenes,Ancylomenes pedersoni,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514508,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Cuapetes,Cuapetes americanus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515262,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Thoridae,NA,NA,Heptacarpus,Heptacarpus paludicola,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515276,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,Hippolyte californiensis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515278,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,Hippolyte clarki,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515283,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,Hippolyte williamsi,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531851,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Strombidae,NA,NA,Lobatus,Lobatus raninus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Stromboidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532293,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Haminoeidae,NA,NA,Haminoea,Haminoea petitii,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Haminoeoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
532716,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Cylichnidae,NA,NA,Cylichna,Cylichna discus,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Cylichnoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
532891,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Granulinidae,NA,NA,Granulina,Granulina ovuliformis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Volutoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534565,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Maera,Maera vagans,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
547044,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Oedicerotidae,NA,NA,Deflexilodes,Deflexilodes intermedius,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Oedicerotoidea,Oedicerotidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
549331,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Pleustidae,Parapleustinae,NA,Chromopleustes,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
549684,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Pleustidae,Parapleustinae,NA,Trachypleustes,Trachypleustes trevori,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
550331,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Pontogeneiidae,NA,NA,Nasageneia,Nasageneia quinsana,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Calliopioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
557888,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Portunidae,Achelouinae,NA,Achelous,Achelous sebae,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
573277,genus,Bacteria,Negibacteria,NA,NA,Cyanophyceae,Oscillatoriophycidae,Chroococcales,Geminocystaceae,NA,NA,Cyanobacterium,NA,NA,NA,Cyanobacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574096,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Hydrobiidae,Hydrobiinae,NA,Ecrobia,Ecrobia truncata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
