scientific_id,name,rank,id,parent_id
urn:lsid:marinespecies.org:taxname:714225,Vasula deltoidea,Species,714225,urn:lsid:marinespecies.org:taxname:714219
urn:lsid:marinespecies.org:taxname:714644,Batrachoidinae,Subfamily,714644,urn:lsid:marinespecies.org:taxname:125450
urn:lsid:marinespecies.org:taxname:714648,Haemulinae,Subfamily,714648,urn:lsid:marinespecies.org:taxname:125538
urn:lsid:marinespecies.org:taxname:714657,Tripterygiinae,Subfamily,714657,urn:lsid:marinespecies.org:taxname:125572
urn:lsid:marinespecies.org:taxname:715372,Myinae,Subfamily,715372,urn:lsid:marinespecies.org:taxname:247
urn:lsid:marinespecies.org:taxname:715373,Cryptomyinae,Subfamily,715373,urn:lsid:marinespecies.org:taxname:247
urn:lsid:marinespecies.org:taxname:715680,Alaba monile,Species,715680,urn:lsid:marinespecies.org:taxname:138133
urn:lsid:marinespecies.org:taxname:715868,Tegulidae,Family,715868,urn:lsid:marinespecies.org:taxname:156489
urn:lsid:marinespecies.org:taxname:715997,Zannichellia major,Species,715997,urn:lsid:marinespecies.org:taxname:416221
urn:lsid:marinespecies.org:taxname:716532,Aoroidea,Superfamily,716532,urn:lsid:marinespecies.org:taxname:719477
urn:lsid:marinespecies.org:taxname:716534,Chevalioidea,Superfamily,716534,urn:lsid:marinespecies.org:taxname:719477
urn:lsid:marinespecies.org:taxname:716535,Corophioidea,Superfamily,716535,urn:lsid:marinespecies.org:taxname:719477
urn:lsid:marinespecies.org:taxname:716956,Isaeoidea,Superfamily,716956,urn:lsid:marinespecies.org:taxname:719478
urn:lsid:marinespecies.org:taxname:716959,Microprotopoidea,Superfamily,716959,urn:lsid:marinespecies.org:taxname:719478
urn:lsid:marinespecies.org:taxname:716961,Photoidea,Superfamily,716961,urn:lsid:marinespecies.org:taxname:719478
urn:lsid:marinespecies.org:taxname:718585,Montastraeidae,Family,718585,urn:lsid:marinespecies.org:taxname:1517259
urn:lsid:marinespecies.org:taxname:718588,Pseudodiploria,Genus,718588,urn:lsid:marinespecies.org:taxname:718680
urn:lsid:marinespecies.org:taxname:718667,Mussinae,Subfamily,718667,urn:lsid:marinespecies.org:taxname:196099
urn:lsid:marinespecies.org:taxname:718680,Faviinae,Subfamily,718680,urn:lsid:marinespecies.org:taxname:196099
urn:lsid:marinespecies.org:taxname:718691,Favia,Genus,718691,urn:lsid:marinespecies.org:taxname:718680
urn:lsid:marinespecies.org:taxname:718718,Pseudodiploria strigosa,Species,718718,urn:lsid:marinespecies.org:taxname:718588
urn:lsid:marinespecies.org:taxname:719424,Senticaudata,Suborder,719424,urn:lsid:marinespecies.org:taxname:1135
urn:lsid:marinespecies.org:taxname:719473,Talitridira,Parvorder,719473,urn:lsid:marinespecies.org:taxname:236820
urn:lsid:marinespecies.org:taxname:719474,Corophiida,Infraorder,719474,urn:lsid:marinespecies.org:taxname:719424
urn:lsid:marinespecies.org:taxname:719475,Hadziida,Infraorder,719475,urn:lsid:marinespecies.org:taxname:719424
urn:lsid:marinespecies.org:taxname:719477,Corophiidira,Parvorder,719477,urn:lsid:marinespecies.org:taxname:719474
urn:lsid:marinespecies.org:taxname:719478,Caprellidira,Parvorder,719478,urn:lsid:marinespecies.org:taxname:719474
urn:lsid:marinespecies.org:taxname:719495,Hadziidira,Parvorder,719495,urn:lsid:marinespecies.org:taxname:719475
urn:lsid:marinespecies.org:taxname:719496,Hadzioidea,Superfamily,719496,urn:lsid:marinespecies.org:taxname:719495
urn:lsid:marinespecies.org:taxname:719505,Calliopioidea,Superfamily,719505,urn:lsid:marinespecies.org:taxname:719495
urn:lsid:marinespecies.org:taxname:720166,Gammaridira,Parvorder,720166,urn:lsid:marinespecies.org:taxname:236816
urn:lsid:marinespecies.org:taxname:720708,Gammaroidea,Superfamily,720708,urn:lsid:marinespecies.org:taxname:720166
urn:lsid:marinespecies.org:taxname:721181,Soritinae,Subfamily,721181,urn:lsid:marinespecies.org:taxname:111902
urn:lsid:marinespecies.org:taxname:722756,Truncatelloidea,Superfamily,722756,urn:lsid:marinespecies.org:taxname:382213
urn:lsid:marinespecies.org:taxname:722757,Rissoinidae,Family,722757,urn:lsid:marinespecies.org:taxname:14767
urn:lsid:marinespecies.org:taxname:722759,Tateidae,Family,722759,urn:lsid:marinespecies.org:taxname:722756
urn:lsid:marinespecies.org:taxname:723635,Licornia,Genus,723635,urn:lsid:marinespecies.org:taxname:110734
urn:lsid:marinespecies.org:taxname:724656,Amphipepleinae,Subfamily,724656,urn:lsid:marinespecies.org:taxname:160343
urn:lsid:marinespecies.org:taxname:731943,Holothuriidae,Family,731943,urn:lsid:marinespecies.org:taxname:1036233
urn:lsid:marinespecies.org:taxname:732238,Holothuria grisea,Species,732238,urn:lsid:marinespecies.org:taxname:123456
urn:lsid:marinespecies.org:taxname:732363,Holothuria mexicana,Species,732363,urn:lsid:marinespecies.org:taxname:123456
urn:lsid:marinespecies.org:taxname:736911,Biemnida,Order,736911,urn:lsid:marinespecies.org:taxname:607950
urn:lsid:marinespecies.org:taxname:736978,Textulariana,Subclass,736978,urn:lsid:marinespecies.org:taxname:744104
urn:lsid:marinespecies.org:taxname:736993,Textulariina,Suborder,736993,urn:lsid:marinespecies.org:taxname:163159
urn:lsid:marinespecies.org:taxname:738272,Hydrachnidia,Suborder,738272,urn:lsid:marinespecies.org:taxname:1414
urn:lsid:marinespecies.org:taxname:738968,Cradoscrupocellaria,Genus,738968,urn:lsid:marinespecies.org:taxname:110734
urn:lsid:marinespecies.org:taxname:738972,Cradoscrupocellaria atlantica,Species,738972,urn:lsid:marinespecies.org:taxname:738968
urn:lsid:marinespecies.org:taxname:738973,Cradoscrupocellaria bertholletii,Species,738973,urn:lsid:marinespecies.org:taxname:738968
urn:lsid:marinespecies.org:taxname:742232,Lysidice unicornis,Species,742232,urn:lsid:marinespecies.org:taxname:129280
urn:lsid:marinespecies.org:taxname:744102,Tubothalamea,Class,744102,urn:lsid:marinespecies.org:taxname:1410
urn:lsid:marinespecies.org:taxname:744104,Globothalamea,Class,744104,urn:lsid:marinespecies.org:taxname:1410
urn:lsid:marinespecies.org:taxname:754174,Errantia,Subclass,754174,urn:lsid:marinespecies.org:taxname:883
urn:lsid:marinespecies.org:taxname:754175,Sedentaria,Subclass,754175,urn:lsid:marinespecies.org:taxname:883
urn:lsid:marinespecies.org:taxname:758259,Orbicella,Genus,758259,urn:lsid:marinespecies.org:taxname:1579843
urn:lsid:marinespecies.org:taxname:758260,Orbicella annularis,Species,758260,urn:lsid:marinespecies.org:taxname:758259
urn:lsid:marinespecies.org:taxname:758261,Orbicella faveolata,Species,758261,urn:lsid:marinespecies.org:taxname:758259
urn:lsid:marinespecies.org:taxname:758262,Orbicella franksi,Species,758262,urn:lsid:marinespecies.org:taxname:758259
urn:lsid:marinespecies.org:taxname:760385,Licornia regularis,Species,760385,urn:lsid:marinespecies.org:taxname:723635
urn:lsid:marinespecies.org:taxname:760683,Acariformes,Superorder,760683,urn:lsid:marinespecies.org:taxname:292684
urn:lsid:marinespecies.org:taxname:760885,Mitrella aurantiaca,Species,760885,urn:lsid:marinespecies.org:taxname:137804
urn:lsid:marinespecies.org:taxname:765242,Angustassiminea,Genus,765242,urn:lsid:marinespecies.org:taxname:390915
urn:lsid:marinespecies.org:taxname:766775,Eatoniella afronigra,Species,766775,urn:lsid:marinespecies.org:taxname:196950
urn:lsid:marinespecies.org:taxname:798765,Tanaidoidea,Superfamily,798765,urn:lsid:marinespecies.org:taxname:136152
urn:lsid:marinespecies.org:taxname:798770,Tanaididae,Family,798770,urn:lsid:marinespecies.org:taxname:798765
urn:lsid:marinespecies.org:taxname:815853,Haloa,Genus,815853,urn:lsid:marinespecies.org:taxname:23052
urn:lsid:marinespecies.org:taxname:818380,Metassiminea,Genus,818380,urn:lsid:marinespecies.org:taxname:411700
urn:lsid:marinespecies.org:taxname:826651,Gobiosoma,Genus,826651,urn:lsid:marinespecies.org:taxname:267094
urn:lsid:marinespecies.org:taxname:826653,Gobioclinus,Genus,826653,urn:lsid:marinespecies.org:taxname:151414
urn:lsid:marinespecies.org:taxname:827141,Vesicularina,Suborder,827141,urn:lsid:marinespecies.org:taxname:110723
urn:lsid:marinespecies.org:taxname:827142,Vesicularioidea,Superfamily,827142,urn:lsid:marinespecies.org:taxname:827141
urn:lsid:marinespecies.org:taxname:827149,Victorellina,Suborder,827149,urn:lsid:marinespecies.org:taxname:110723
urn:lsid:marinespecies.org:taxname:827150,Victorelloidea,Superfamily,827150,urn:lsid:marinespecies.org:taxname:827149
urn:lsid:marinespecies.org:taxname:827203,Coralliophila abbreviata,Species,827203,urn:lsid:marinespecies.org:taxname:137837
urn:lsid:marinespecies.org:taxname:828326,Pseudodiploria clivosa,Species,828326,urn:lsid:marinespecies.org:taxname:718588
urn:lsid:marinespecies.org:taxname:828511,Comatuloidea,Superfamily,828511,urn:lsid:marinespecies.org:taxname:123093
urn:lsid:marinespecies.org:taxname:828512,Comatulidae,Family,828512,urn:lsid:marinespecies.org:taxname:828511
urn:lsid:marinespecies.org:taxname:828985,Comatellinae,Subfamily,828985,urn:lsid:marinespecies.org:taxname:828512
urn:lsid:marinespecies.org:taxname:835177,Elacatinus cayman,Species,835177,urn:lsid:marinespecies.org:taxname:269045
urn:lsid:marinespecies.org:taxname:835178,Elacatinus centralis,Species,835178,urn:lsid:marinespecies.org:taxname:269045
urn:lsid:marinespecies.org:taxname:836365,Coleofasciculaceae,Family,836365,urn:lsid:marinespecies.org:taxname:1653506
urn:lsid:marinespecies.org:taxname:836366,Microcoleaceae,Family,836366,urn:lsid:marinespecies.org:taxname:146603
urn:lsid:marinespecies.org:taxname:843664,Actinopteri,Superclass,843664,urn:lsid:marinespecies.org:taxname:10194
urn:lsid:marinespecies.org:taxname:845506,Clionaida,Order,845506,urn:lsid:marinespecies.org:taxname:607950
urn:lsid:marinespecies.org:taxname:845509,Suberitida,Order,845509,urn:lsid:marinespecies.org:taxname:607950
urn:lsid:marinespecies.org:taxname:845921,Angustassiminea californica,Species,845921,urn:lsid:marinespecies.org:taxname:765242
urn:lsid:marinespecies.org:taxname:845957,Oligostraca,Superclass,845957,urn:lsid:marinespecies.org:taxname:1066
urn:lsid:marinespecies.org:taxname:845959,Multicrustacea,Superclass,845959,urn:lsid:marinespecies.org:taxname:1066
urn:lsid:marinespecies.org:taxname:849118,Ameritella,Genus,849118,urn:lsid:marinespecies.org:taxname:225468
urn:lsid:marinespecies.org:taxname:851581,Amathia verticillata,Species,851581,urn:lsid:marinespecies.org:taxname:111022
urn:lsid:marinespecies.org:taxname:851589,Amathia gracilis,Species,851589,urn:lsid:marinespecies.org:taxname:111022
urn:lsid:marinespecies.org:taxname:852318,Cidaroidea,Superfamily,852318,urn:lsid:marinespecies.org:taxname:123099
urn:lsid:marinespecies.org:taxname:852321,Scutelloidea,Superfamily,852321,urn:lsid:marinespecies.org:taxname:510561
urn:lsid:marinespecies.org:taxname:852323,Cidarinae,Subfamily,852323,urn:lsid:marinespecies.org:taxname:123158
urn:lsid:marinespecies.org:taxname:853973,Actinioidea,Superfamily,853973,urn:lsid:marinespecies.org:taxname:888371
urn:lsid:marinespecies.org:taxname:854224,Metridioidea,Superfamily,854224,urn:lsid:marinespecies.org:taxname:888371
urn:lsid:marinespecies.org:taxname:863342,Amphinominae,Subfamily,863342,urn:lsid:marinespecies.org:taxname:960
urn:lsid:marinespecies.org:taxname:865834,Vitta virginea,Species,865834,urn:lsid:marinespecies.org:taxname:1348334
urn:lsid:marinespecies.org:taxname:866318,Modiolidae,Family,866318,urn:lsid:marinespecies.org:taxname:491766
urn:lsid:marinespecies.org:taxname:869600,Imparidentia,Superorder,869600,urn:lsid:marinespecies.org:taxname:382296
urn:lsid:marinespecies.org:taxname:869601,Adapedonta,Order,869601,urn:lsid:marinespecies.org:taxname:869600
urn:lsid:marinespecies.org:taxname:869602,Cardiida,Order,869602,urn:lsid:marinespecies.org:taxname:869600
urn:lsid:marinespecies.org:taxname:871477,Komaitrochus pulcher,Species,871477,urn:lsid:marinespecies.org:taxname:512281
urn:lsid:marinespecies.org:taxname:872636,Hydroides diramphus,Species,872636,urn:lsid:marinespecies.org:taxname:129566
urn:lsid:marinespecies.org:taxname:877061,Phrontis vibex,Species,877061,urn:lsid:marinespecies.org:taxname:560406
urn:lsid:marinespecies.org:taxname:877424,Litocheiridae,Family,877424,urn:lsid:marinespecies.org:taxname:106698
urn:lsid:marinespecies.org:taxname:877432,Hymenosomatinae,Subfamily,877432,urn:lsid:marinespecies.org:taxname:196155
urn:lsid:marinespecies.org:taxname:877480,Stenorhynchinae,Subfamily,877480,urn:lsid:marinespecies.org:taxname:158408
urn:lsid:marinespecies.org:taxname:877516,Ovalipidae,Family,877516,urn:lsid:marinespecies.org:taxname:106702
urn:lsid:marinespecies.org:taxname:877869,Romaleon setosum,Species,877869,urn:lsid:marinespecies.org:taxname:439215
urn:lsid:marinespecies.org:taxname:877987,Zebinidae,Family,877987,urn:lsid:marinespecies.org:taxname:14767
urn:lsid:marinespecies.org:taxname:878513,Ameritella mitchelli,Species,878513,urn:lsid:marinespecies.org:taxname:849118
urn:lsid:marinespecies.org:taxname:878753,Omalacantha bicornuta,Species,878753,urn:lsid:marinespecies.org:taxname:450194
urn:lsid:marinespecies.org:taxname:878834,Phrikoceros,Genus,878834,urn:lsid:marinespecies.org:taxname:142070
urn:lsid:marinespecies.org:taxname:879994,Austromacoma,Genus,879994,urn:lsid:marinespecies.org:taxname:225471
urn:lsid:marinespecies.org:taxname:880005,Austromacoma constricta,Species,880005,urn:lsid:marinespecies.org:taxname:879994
urn:lsid:marinespecies.org:taxname:880787,Chondrochelia,Genus,880787,urn:lsid:marinespecies.org:taxname:246710
urn:lsid:marinespecies.org:taxname:880865,Chondrochelia dubia,Species,880865,urn:lsid:marinespecies.org:taxname:880787
urn:lsid:marinespecies.org:taxname:883936,Lysmatidae,Family,883936,urn:lsid:marinespecies.org:taxname:106709
urn:lsid:marinespecies.org:taxname:883967,Thoridae,Family,883967,urn:lsid:marinespecies.org:taxname:106709
urn:lsid:marinespecies.org:taxname:886436,Saxifraganae,Superorder,886436,urn:lsid:marinespecies.org:taxname:182757
urn:lsid:marinespecies.org:taxname:886860,Filograninae,Subfamily,886860,urn:lsid:marinespecies.org:taxname:988
urn:lsid:marinespecies.org:taxname:888371,Enthemonae,Suborder,888371,urn:lsid:marinespecies.org:taxname:1360
urn:lsid:marinespecies.org:taxname:888530,Esox niger,Species,888530,urn:lsid:marinespecies.org:taxname:154208
urn:lsid:marinespecies.org:taxname:888636,Exaiptasia,Genus,888636,urn:lsid:marinespecies.org:taxname:100656
urn:lsid:marinespecies.org:taxname:888637,Exaiptasia pallida,Species,888637,urn:lsid:marinespecies.org:taxname:888636
urn:lsid:marinespecies.org:taxname:889626,Solemyinae,Subfamily,889626,urn:lsid:marinespecies.org:taxname:22632
urn:lsid:marinespecies.org:taxname:889755,Namanereis augeneri,Species,889755,urn:lsid:marinespecies.org:taxname:129377
urn:lsid:marinespecies.org:taxname:893242,Dichocoenia stokesi,Species,893242,urn:lsid:marinespecies.org:taxname:267382
urn:lsid:marinespecies.org:taxname:931967,Paramysini,Tribe,931967,urn:lsid:marinespecies.org:taxname:148706
urn:lsid:marinespecies.org:taxname:931970,Neomysini,Tribe,931970,urn:lsid:marinespecies.org:taxname:148706
urn:lsid:marinespecies.org:taxname:932398,Palaemon mundusnovus,Species,932398,urn:lsid:marinespecies.org:taxname:107032
urn:lsid:marinespecies.org:taxname:932401,Palaemon pugio,Species,932401,urn:lsid:marinespecies.org:taxname:107032
urn:lsid:marinespecies.org:taxname:932406,Palaemon vulgaris,Species,932406,urn:lsid:marinespecies.org:taxname:107032
urn:lsid:marinespecies.org:taxname:943487,Cylichnoidea,Superfamily,943487,urn:lsid:marinespecies.org:taxname:154
urn:lsid:marinespecies.org:taxname:955716,Sphaeroma,Genus,955716,urn:lsid:marinespecies.org:taxname:118277
urn:lsid:marinespecies.org:taxname:987072,Maguimithrax,Genus,987072,urn:lsid:marinespecies.org:taxname:439056
urn:lsid:marinespecies.org:taxname:987079,Maguimithrax spinosissimus,Species,987079,urn:lsid:marinespecies.org:taxname:987072
urn:lsid:marinespecies.org:taxname:987094,Chelonioidea,Superfamily,987094,urn:lsid:marinespecies.org:taxname:148741
urn:lsid:marinespecies.org:taxname:988101,Turbinelloidea,Superfamily,988101,urn:lsid:marinespecies.org:taxname:146
urn:lsid:marinespecies.org:taxname:989022,Lepidoptera,Order,989022,urn:lsid:marinespecies.org:taxname:151152
urn:lsid:marinespecies.org:taxname:990184,Calcarinoidea,Superfamily,990184,urn:lsid:marinespecies.org:taxname:163158
urn:lsid:marinespecies.org:taxname:990804,Grammistidae,Family,990804,urn:lsid:marinespecies.org:taxname:151751
urn:lsid:marinespecies.org:taxname:993098,Gobioclinus bucciferus,Species,993098,urn:lsid:marinespecies.org:taxname:826653
urn:lsid:marinespecies.org:taxname:993099,Gobioclinus gobio,Species,993099,urn:lsid:marinespecies.org:taxname:826653
urn:lsid:marinespecies.org:taxname:993100,Gobioclinus guppyi,Species,993100,urn:lsid:marinespecies.org:taxname:826653
urn:lsid:marinespecies.org:taxname:999824,Olgita,Genus,999824,urn:lsid:marinespecies.org:taxname:599517
urn:lsid:marinespecies.org:taxname:999984,Olgita pacifica,Species,999984,urn:lsid:marinespecies.org:taxname:999824
urn:lsid:marinespecies.org:taxname:1013581,Tigrigobius dilepis,Species,1013581,urn:lsid:marinespecies.org:taxname:712341
urn:lsid:marinespecies.org:taxname:1013785,Tigrigobius saucrus,Species,1013785,urn:lsid:marinespecies.org:taxname:712341
urn:lsid:marinespecies.org:taxname:1016103,Tigrigobius macrodon,Species,1016103,urn:lsid:marinespecies.org:taxname:712341
urn:lsid:marinespecies.org:taxname:1018630,Gobioclinus kalisherae,Species,1018630,urn:lsid:marinespecies.org:taxname:826653
urn:lsid:marinespecies.org:taxname:1019959,Bidyanus bidyanus,Species,1019959,urn:lsid:marinespecies.org:taxname:268542
urn:lsid:marinespecies.org:taxname:1021254,Haemulon vittatum,Species,1021254,urn:lsid:marinespecies.org:taxname:158806
urn:lsid:marinespecies.org:taxname:1021260,Stegastes xanthurus,Species,1021260,urn:lsid:marinespecies.org:taxname:203822
urn:lsid:marinespecies.org:taxname:1021266,Spirorbidae,Family,1021266,urn:lsid:marinespecies.org:taxname:901
urn:lsid:marinespecies.org:taxname:1023582,Monoplex martinianus,Species,1023582,urn:lsid:marinespecies.org:taxname:463521
urn:lsid:marinespecies.org:taxname:1027144,Alaba picta,Species,1027144,urn:lsid:marinespecies.org:taxname:138133
urn:lsid:marinespecies.org:taxname:1036229,Synallactida,Order,1036229,urn:lsid:marinespecies.org:taxname:1393249
urn:lsid:marinespecies.org:taxname:1036233,Holothuriida,Order,1036233,urn:lsid:marinespecies.org:taxname:1393249
urn:lsid:marinespecies.org:taxname:1041959,Sertularioidea,Superfamily,1041959,urn:lsid:marinespecies.org:taxname:13552
